model,filename_stem,archive,reviewer_name,annotation_id,annotated_text,normalised_annotated_text,effective_error_category,effective_subrule,start,end,modernised_context,modernised_txt_path,pre_modernisation_txt_path,distinct_annotations,affected_documents,affected_archives,affected_reviewers,cross_context_prompt_candidate
Llama 3.3 70B · 12 000 TPM,BnF_113_43,bnf_113,Paloma,2051,y lo,y lo,Cambios,Sustitución,774,778,"…or todo, como en ella se contiene, y que lo guardaré y cumpliré como se me ha notificado, [[y lo]] firmo de su nombre, juntamente con el dicho Diego Núñez, su curador, y el dicho intérpret…",intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_43_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_43/BnF_113_43_GT.txt,2,2,2,1,False
Llama 3.3 70B · 12 000 TPM,AGN_GralParte_v006_exp617_02,agn_gralparte,Rodrigo,423,ynsos,ynsos,Cambios,Deleción,629,634,"…nte Rey ante mí, Pedro de Campos, que al juez repartidor de las minas de Tasco no reparta [[ynsos]] al mino que no viniere a marcar en el tiempo y cuando está dispuesto por ynston, porque c…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_02/AGN_GralParte_v006_exp617_02_GT.txt,2,1,1,1,False
Llama 3.3 70B · 12 000 TPM,AGN_GralParte_v006_exp617_02,agn_gralparte,Rodrigo,424,ynsos,ynsos,Cambios,Deleción,1487,1492,"…más brevedad, convendría ordenar al juez repartidor de las dichas minas no de ni reparta [[ynsos]] no al mino que no viniere a marcar en el tiempo y cuando está dispuesto por ynston, y por…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_02/AGN_GralParte_v006_exp617_02_GT.txt,2,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_104_3,bnf_104,Alba,1024,ynterprete,ynterprete,Filológicas - instrucciones,Regularización de i/y vocálicas,336,346,"…setenta años, por ante mí, el escrivano Ror E tos y uso esptos, y mediante Jhoan Gallego, [[ynterprete]] de la Real Abadía, un yndio que dijo llamarse Sebastián del Águila, y ser principal y nat…",intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_3_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_104_3/BnF_104_3_GT.txt,2,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_104_3,bnf_104,Alba,1024,ynterprete,ynterprete,Acentuación,No sub-rule assigned,336,346,"…setenta años, por ante mí, el escrivano Ror E tos y uso esptos, y mediante Jhoan Gallego, [[ynterprete]] de la Real Abadía, un yndio que dijo llamarse Sebastián del Águila, y ser principal y nat…",intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_3_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_104_3/BnF_104_3_GT.txt,2,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_104_3,bnf_104,Alba,1025,ynterprete,ynterprete,Filológicas - instrucciones,Regularización de i/y vocálicas,1253,1263,"…ción, y le relevó, según derecho y sola cláusula del, y lo firmó de su nombre, y el dicho [[ynterprete]] , que fueron presentes a lo que do es ro de Prado, go Guerrero y Migl de Ocampo, estes en…",intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_3_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_104_3/BnF_104_3_GT.txt,2,1,1,1,False
Llama 3.3 70B · 12 000 TPM,BnF_104_3,bnf_104,Alba,1025,ynterprete,ynterprete,Acentuación,No sub-rule assigned,1253,1263,"…ción, y le relevó, según derecho y sola cláusula del, y lo firmó de su nombre, y el dicho [[ynterprete]] , que fueron presentes a lo que do es ro de Prado, go Guerrero y Migl de Ocampo, estes en…",intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_3_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_104_3/BnF_104_3_GT.txt,2,1,1,1,False
GPT OSS 120B · 8 000 TPM,BNE_ms3047_1,bne_ms3047,Rodrigo,930,.6.,.6.,Puntuación,No sub-rule assigned,17,20,"obispo valle Pasq [[uar]] o 9.... La Iglesia catedral de MechoacÃ¡n tiene de gruesa en sus yos 60U pos. poco mÃ¡s o,…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BNE_ms3047_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BNE_ms3047_1/BNE_ms3047_1_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_112_25,bnf_112,Paco,2724,.v. sa.,.v. sa.,Abreviaturas,Expansión completa,2,9,pa [[rtes ti]] raron piedras y en el patio y tierra plena y En El camellon y es ya ‧ suyo. las dhas casas…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_112_23,bnf_112,Edna,462,/ y,/ y,Acentuación,No sub-rule assigned,20,23,averigua on q hizo E [[l l]] lde sobre Casas tierras Relacion q Felipe de santiago hizo ante un allde yndio para vender…,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_23_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/BnF_112_23/BnF_112_23_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BNE_ms3047_1,bne_ms3047,Rodrigo,1046,350.,350.,Puntuación,No sub-rule assigned,73,77,"obispo valle Pasquaro 9.... La Iglesia catedral de MechoacÃ¡n tiene de gr [[uesa]] en sus yos 60U pos. poco mÃ¡s o, menos sacadas Las costas comunes el seÃ±or Obispo della…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BNE_ms3047_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BNE_ms3047_1/BNE_ms3047_1_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BNE_ms3047_1,bne_ms3047,Rodrigo,929,56@,56@,Filológicas - mecánicas,Regularización de sibilantes,21,24,"obispo valle Pasquaro [[9.]] ... La Iglesia catedral de MechoacÃ¡n tiene de gruesa en sus yos 60U pos. poco mÃ¡s o, men…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BNE_ms3047_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BNE_ms3047_1/BNE_ms3047_1_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1965,a,a,Abreviaturas,Expansión completa,0,1,[[c]] uatro ollas de miel / cuatrocientos cacaos / una gallina / q Sumado El valor destas cuatro…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_075_014,bnf_075,Alba,1003,a / había abrirá,a / había abrirá,Cambios,No sub-rule assigned,1154,1170,…las siembran antes se alzan con todo ello. y por ello y por las muchas casas que de ellos [[a / había abrirá]] tres meses poco más o más al padre fraile Sebastián Ribero fue al del pueblo de San Franc…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_014_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_075_014/BnF_075_014_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_075_014,bnf_075,Alba,1003,a / había abrirá,a / había abrirá,Filológicas - instrucciones,Regularización de H etimológica,1154,1170,…las siembran antes se alzan con todo ello. y por ello y por las muchas casas que de ellos [[a / había abrirá]] tres meses poco más o más al padre fraile Sebastián Ribero fue al del pueblo de San Franc…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_014_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_075_014/BnF_075_014_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_116_02,bnf_116,Paco,2827,A la,a la,Cambios,Deleción,177,181,…ratamientos y no han cumplido. La provieron que Se les dio para que fuesen sueltos / que u [[n Ro]] sa averiguar los capítulos que sentan y Para ello se trasunto Los indios calpules y macegu…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_116_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_116_02/BnF_116_02_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_116_02,bnf_116,Paco,2827,A la,a la,Abreviaturas,Expansión completa,177,181,…ratamientos y no han cumplido. La provieron que Se les dio para que fuesen sueltos / que u [[n Ro]] sa averiguar los capítulos que sentan y Para ello se trasunto Los indios calpules y macegu…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_116_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_116_02/BnF_116_02_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_RealesCedDup_v050_exp062,agn_realesceddup,Paloma,1532,a Proveydo,a proveydo,Filológicas - instrucciones,Regularización de H etimológica,30,40,61 D. Po saabedra Gusman cempo [[ala En la]] Ciud de mexco en tres dias del mes de marco de mil y seiso ‧ y cuarenta Yy seis años ant…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v050_exp062_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_RealesCedDup_v050_exp062/AGN_RealesCedDup_v050_exp062_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_RealesCedDup_v050_exp062,agn_realesceddup,Paloma,1532,a Proveydo,a proveydo,Filológicas - instrucciones,Regularización de i/y vocálicas,30,40,61 D. Po saabedra Gusman cempo [[ala En la]] Ciud de mexco en tres dias del mes de marco de mil y seiso ‧ y cuarenta Yy seis años ant…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v050_exp062_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_RealesCedDup_v050_exp062/AGN_RealesCedDup_v050_exp062_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AMP_AC_v021__doc026_1,amp_ac,Rodrigo,846,a señor,a señor,Cambios,Deleción,219,226,"…estando la alta Ciudad en su cabildo y ayuntamiento, como lo tiene de costumbre, conviene [[a señor]] el señor don Gonzalo Gómez de Servante, caballero de la orden de Santiago, alcalde mayor…",intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AMP_AC_v021__doc026_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AMP_AC_v021__doc026_1/AMP_AC_v021__doc026_1_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_116_02,bnf_116,Paco,2800,a siendo,a siendo,Cambios,Otros,256,264,…tos / que un Rosa averiguar los capítulos que sentan y Para ello se trasunto Los indios ca [[lpules y]] maceguales del pueblo de Guatemala. y sus estancias. y sujetos. decimos que por demás mal…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_116_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_116_02/BnF_116_02_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_113_04,bnf_113,Paco,3220,aber,aber,Filológicas - instrucciones,No sub-rule assigned,11,15,En el puo d [[e xi]] cotepeque. desta nueva espana En beynte y tres dias del mes de setyembre de myll y quios y…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_113_04/BnF_113_04_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1939,aber,aber,Filológicas - instrucciones,Regularización de H etimológica,45,49,cuatro ollas de miel / cuatrocientos cacaos / [[una]] gallina / q Sumado El valor destas cuatro ollas de myel y los cuatrocientos cacaos y la g…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_113_22,bnf_113,Paloma,1960,aberles,aberles,Filológicas - instrucciones,Regularización de H etimológica,28,35,cuatro ollas de miel / cuatr [[ociento]] s cacaos / una gallina / q Sumado El valor destas cuatro ollas de myel y los cuatrocientos…,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_22/BnF_113_22_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_111_20,bnf_111,Flor,5090,abiendo,abiendo,Filológicas - instrucciones,Regularización de H etimológica,21,28,sus manos dras so car [[go del]] cual me diante los dhos ynterpetres matal cingo y mexicano prometieron de des verdad e sie…,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_20_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_111_20/BnF_111_20_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_075_014,bnf_075,Alba,975,abriendo,abriendo,Filológicas - instrucciones,Regularización de H etimológica,40,48,El dicho Diego de Gante indio principal [[abriendo]] jurado según dio y siendo pedido por el tenor de la da crela mediante la dicha lengua dij…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_014_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_075_014/BnF_075_014_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_075_014,bnf_075,Alba,975,abriendo,abriendo,Cambios,No sub-rule assigned,40,48,El dicho Diego de Gante indio principal [[abriendo]] jurado según dio y siendo pedido por el tenor de la da crela mediante la dicha lengua dij…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_075_014_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_075_014/BnF_075_014_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_104_2,bnf_104,Paco,2577,abriendo,abriendo,Cambios,Inserción,77,85,En la ciudad de tlaxcala En ocho dias del mes de Junio de mil y setenta años [[abriendo]] el muy magno señor Jorge Cerón Carbajal alto mayor por su mi En esta ciudad y su provinci…,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_030_21,bnf_030,Edna,222,abuelos,abuelos,Cambios,Sustitución,269,276,…Jorge Cero que es en los términos del pueblo de Coatepec donde le han hecho una casa. sin [[abuelos]] dado por ello cosa alguna ni de comer. Los del barrio que se dice Tlacochcalco cuatro alb…,intermediate/extracted_exports/reviewer_packet_5/01_ANNOTATOR_2026-07-29T20_24_06_750Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_21_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_5_packet/BnF_030_21/BnF_030_21_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_RealesCedDup_v030_exp874,agn_realesceddup,Alba,716,acapco,acapco,Abreviaturas,No sub-rule assigned,29,35,Sor ilustre Don Gonzalo Suáre [[z de S]] an Martín = el excelentísimo señor Virrey Conde de Paredes Marqués de la laguna se sirvió…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v030_exp874_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGN_RealesCedDup_v030_exp874/AGN_RealesCedDup_v030_exp874_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_GralParte_v006_exp617_01,agn_gralparte,Rodrigo,408,acredores,acredores,Cambios,Otros,13,22,espaldas dest [[a licenci]] a de manera que no excedan de ni de las que por ella se le permiten matar con lo cual no s…,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_01/AGN_GralParte_v006_exp617_01_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_GralParte_v006_exp617_01,agn_gralparte,Rodrigo,394,ad,ad,Acentuación,No sub-rule assigned,43,45,espaldas desta licencia de manera que no ex [[ce]] dan de ni de las que por ella se le permiten matar con lo cual no se le ponga embargo ni y…,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_01/AGN_GralParte_v006_exp617_01_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_GralParte_v006_exp617_01,agn_gralparte,Rodrigo,394,ad,ad,Cambios,Otros,43,45,espaldas desta licencia de manera que no ex [[ce]] dan de ni de las que por ella se le permiten matar con lo cual no se le ponga embargo ni y…,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_01/AGN_GralParte_v006_exp617_01_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_GralParte_v006_exp617_01,agn_gralparte,Rodrigo,388,administador,administador,Puntuación,"Coma (,)",0,12,[[espaldas des]] ta licencia de manera que no excedan de ni de las que por ella se le permiten matar con lo…,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_01/AGN_GralParte_v006_exp617_01_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,BnF_111_20,bnf_111,Flor,5124,adonde,adonde,Cambios,Deleción,19,25,sus manos dras so c [[argo d]] el cual me diante los dhos ynterpetres matal cingo y mexicano prometieron de des verdad e…,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/data_ANN_export_anotations/ANN_Documents/BnF_111_20_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_8_packet/BnF_111_20/BnF_111_20_GT.txt,1,1,1,1,False
GPT OSS 120B · 8 000 TPM,AGN_Mercedes_v003_exp520,agn_mercedes,Alba,629,adqrida,adqrida,Filológicas - mecánicas,Adecuación de grafía labiovelar,33,40,Licz. pa aCa a don pablo n en xii [[de ote]] 1580 se dio Licz. A don pablo pecucipac de tuciutla pa tener una aCa & • yden yo don anto…,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Mercedes_v003_exp520_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGN_Mercedes_v003_exp520/AGN_Mercedes_v003_exp520_GT.txt,1,1,1,1,False
