model,filename_stem,archive,reviewer_name,annotation_id,annotated_text,normalised_annotated_form,effective_error_category,effective_subrule,modernised_start,modernised_end,modernised_context,approximate_source_start,approximate_source_end,approximate_source_context,document_alignment_ratio,context_status,modernised_txt_path,pre_modernisation_txt_path
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5540,el,el,Acentuación,No sub-rule assigned,613,615,"…de anular y rebocar, por que las dichas tierras son de mi parte y fueron de sus padres y pasados, y con [[el]] se había de litigar cuando alguna cosa quisiese pedir, porque los que están en ella las tienen, siembran…",204,205,…ad de tascala en el pleito con diego Piçil yndio de la propia cibdad sobre las tierras de metetelco y ome [[t]] ochetl Alegado agravios contra el auto dado y pronunçiado por Jorje ceron alld mayor de Aquella cibdad en…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5548,"pasados, y","pasados, y",Puntuación,"Coma (,)",598,608,"…e fue y es nulo de anular y rebocar, por que las dichas tierras son de mi parte y fueron de sus padres y [[pasados, y]] con el se había de litigar cuando alguna cosa quisiese pedir, porque los que están en ella las tienen, s…",196,202,…la cibdad de tascala en el pleito con diego Piçil yndio de la propia cibdad sobre las tierras de metetel [[co y o]] metochetl Alegado agravios contra el auto dado y pronunçiado por Jorje ceron alld mayor de Aquella cibdad…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5549,"parte, y","parte, y",Puntuación,"Coma (,)",746,754,"…o alguna cosa quisiese pedir, porque los que están en ella las tienen, siembran y labran por el dicho mi [[parte, y]] la contraria no tiene derecho alguno a ellas, ni el dicho auto tuvo fundamento ni justificación de prueb…",223,223,…pleito con diego Piçil yndio de la propia cibdad sobre las tierras de metetelco y ometochetl Alegado agr [[]] avios contra el auto dado y pronunçiado por Jorje ceron alld mayor de Aquella cibdad en que dixo que la o…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5550,"tenido, y","tenido, y",Cambios,Sustitución,1037,1046,"…los dichos sus terrazgueros, que al presente labran y tienen sembradas las dichas tierras, como las han [[tenido, y]] por el dicho auto no se hizo despojo, no obstante que en mi primera pon dije que se había hecho, lo cual…",993,1002,…ndo por los dhos sus te rrazgueros que al presente labran y tienen senbradas las dhas tierras como las an [[thenido]] y por el dho auto no se hizo despojo no enbargante que en mi primera pon dixe averse hecho lo qual fue po…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5550,"tenido, y","tenido, y",Puntuación,"Coma (,)",1037,1046,"…los dichos sus terrazgueros, que al presente labran y tienen sembradas las dichas tierras, como las han [[tenido, y]] por el dicho auto no se hizo despojo, no obstante que en mi primera pon dije que se había hecho, lo cual…",993,1002,…ndo por los dhos sus te rrazgueros que al presente labran y tienen senbradas las dhas tierras como las an [[thenido]] y por el dho auto no se hizo despojo no enbargante que en mi primera pon dixe averse hecho lo qual fue po…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5551,"decía, y","decía, y",Puntuación,"Coma (,)",1219,1227,"…pon dije que se había hecho, lo cual fue por yerro del intérprete y no entender bien lo que la parte le [[decía, y]] la mía se ha quedado y está en su posesión y ha de ser amparado en ella, rebocando y dando por nulo el d…",1167,1175,…primera pon dixe averse hecho lo qual fue por yerro del ynterprete y no entender bien lo que la parte le [[dezia y]] la mia se a quedado y esta en su posesion y a de ser anparado en ella rrebocando y dando por ninguo el d…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5552,"determinar, y","determinar, y",Puntuación,"Coma (,)",1392,1405,"…rado en ella, rebocando y dando por nulo el dicho auto. Pido y suplico a V.A. que así lo mande proveer y [[determinar, y]] pido justicia y costas, y en lo necesario, ser recibido a prueba. El dor. Vique",1311,1313,…su posesion y a de ser anparado en ella rrebocando y dando por ninguo el dho auto Pido y supco A .V. ALA [[an]] si lo MDE pro veer y determinar y pido justa y costas y en lo nesceso y ser rrecibido a prueva El dor Viq…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5553,"costas, y","costas, y",Puntuación,"Coma (,)",1422,1431,"…o por nulo el dicho auto. Pido y suplico a V.A. que así lo mande proveer y determinar, y pido justicia y [[costas, y]] en lo necesario, ser recibido a prueba. El dor. Vique",1315,1316,…osesion y a de ser anparado en ella rrebocando y dando por ninguo el dho auto Pido y supco A .V. ALA ansi [[]] lo MDE pro veer y determinar y pido justa y costas y en lo nesceso y ser rrecibido a prueva El dor Vique,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_117_03,bnf_117,Arturo,5554,rebocar,rebocar,Filológicas - instrucciones,Regularización de labiales (b/v),521,528,"…s tierras y que no se le perturbe, como queriéndole amparar en ellas. Digo que fue y es nulo de anular y [[rebocar]] , por que las dichas tierras son de mi parte y fueron de sus padres y pasados, y con el se había de litig…",153,157,…en Nombre De sevastian de aguilar yndio de la cibdad de tascala en el pleito con diego Piçil yndio de la [[pro]] pia cibdad sobre las tierras de metetelco y ometochetl Alegado agravios contra el auto dado y pronunçiado…,0.08396421197522368,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_117_03/BnF_117_03_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5556,Entendi,entendi,Acentuación,No sub-rule assigned,33,40,"Sea alabado el nombre del Señor. [[Entendi]] vuestras palabras, de vos mi madre y señora, y de vos mi hermano don Pedro Dionisio, que vinieron escrit…",12,14,sea alabado [[El]] nonbre del senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q bi…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5559,hermano don,hermano don,Puntuación,"Coma (,)",98,109,"Sea alabado el nombre del Señor. Entendi vuestras palabras, de vos mi madre y señora, y de vos mi [[hermano don]] Pedro Dionisio, que vinieron escritas en vuestra carta sobre el suelo y tierra de mis casas, que están y…",21,21,sea alabado El nonbre [[]] del senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5561,"señora,","señora,",Puntuación,"Coma (,)",78,85,"Sea alabado el nombre del Señor. Entendi vuestras palabras, de vos mi madre y [[señora,]] y de vos mi hermano don Pedro Dionisio, que vinieron escritas en vuestra carta sobre el suelo y tierra d…",20,20,sea alabado El nonbr [[]] e del senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5562,"señora,","señora,",Puntuación,"Coma (,)",1003,1010,"…es he bendecido las dichas mis casas. Y que habléis por ellos. Esto es lo que os ruego a vos, mi madre y [[señora,]] y a vos, mi hermano. Fecha esta carta a tres de julio de 1567. Yo que mucho os amo, doña María Tizoc Tzi…",50,54,sea alabado El nonbre del senor Entendi vras palab [[ras]] de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron Escriptas en vra carta sobre El s…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5585,y,y,Cambios,Sustitución,86,87,"Sea alabado el nombre del Señor. Entendi vuestras palabras, de vos mi madre y señora, [[y]] de vos mi hermano don Pedro Dionisio, que vinieron escritas en vuestra carta sobre el suelo y tierra de…",20,20,sea alabado El nonbr [[]] e del senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5586,y,y,Cambios,Sustitución,180,181,"…y señora, y de vos mi hermano don Pedro Dionisio, que vinieron escritas en vuestra carta sobre el suelo [[y]] tierra de mis casas, que están y son en las espaldas de las casas de Álvaro, porque yo os mandé que las…",22,22,sea alabado El nonbre [[]] del senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron E…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5587,y,y,Cambios,Sustitución,213,214,"…n Pedro Dionisio, que vinieron escritas en vuestra carta sobre el suelo y tierra de mis casas, que están [[y]] son en las espaldas de las casas de Álvaro, porque yo os mandé que las bendijeseis, porque es cosa mía.…",22,22,sea alabado El nonbre [[]] del senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron E…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5588,Y,y,Cambios,Sustitución,319,320,"…son en las espaldas de las casas de Álvaro, porque yo os mandé que las bendijeseis, porque es cosa mía. [[Y]] agora soy informada que Alonso Cuauhtli trata pleito sobre ello, y su mujer y la hija de Simón. Yo digo…",23,24,sea alabado El nonbre d [[e]] l senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron Esc…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5589,y,y,Cambios,Sustitución,386,387,"…las bendijeseis, porque es cosa mía. Y agora soy informada que Alonso Cuauhtli trata pleito sobre ello, [[y]] su mujer y la hija de Simón. Yo digo que aquellos no son mis parientes, porque son macehuales. No sé por…",24,24,sea alabado El nonbre de [[]] l senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron Esc…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5590,y,y,Cambios,Sustitución,397,398,"…eseis, porque es cosa mía. Y agora soy informada que Alonso Cuauhtli trata pleito sobre ello, y su mujer [[y]] la hija de Simón. Yo digo que aquellos no son mis parientes, porque son macehuales. No sé por qué causa…",25,25,sea alabado El nonbre del [[]] senor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron Escr…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5591,y,y,Cambios,Sustitución,551,552,"…is parientes, porque son macehuales. No sé por qué causa trata pleito sobre cosa mía, porque me las dejó [[y]] yo las heredé de mi abuelo Cihuayztitzin. Y la tierra es mía y de mi hacienda. Y como tal, yo lo hube y…",27,27,sea alabado El nonbre del s [[]] enor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron Escrip…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5592,Y,y,Cambios,Sustitución,595,596,"…or qué causa trata pleito sobre cosa mía, porque me las dejó y yo las heredé de mi abuelo Cihuayztitzin. [[Y]] la tierra es mía y de mi hacienda. Y como tal, yo lo hube y recibí el valor de ellas. Y si es verdad lo…",27,27,sea alabado El nonbre del s [[]] enor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron Escrip…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
Llama 3.3 70B · 12 000 TPM,BnF_118_08,bnf_118,Arturo,5593,y,y,Cambios,Sustitución,614,615,"…pleito sobre cosa mía, porque me las dejó y yo las heredé de mi abuelo Cihuayztitzin. Y la tierra es mía [[y]] de mi hacienda. Y como tal, yo lo hube y recibí el valor de ellas. Y si es verdad lo que pasa ante el se…",27,27,sea alabado El nonbre del s [[]] enor Entendi vras palabras de vos mi madre y senora e de vos mi hrno don pedro dionisio q binyeron Escrip…,0.03128491620111732,ok_approximate_source_alignment,intermediate/extracted_exports/reviewer_packet_4/01_ANNOTATOR_2026-07-31T19_55_33_452Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_4_packet/BnF_118_08/BnF_118_08_GT.txt
